Iteration	mean_reward_(100_episodes)	best_mean_reward	episodes	exploration	learning_rate
2510000	-16.88	-16.69	5130	0.066025	8.112500000000001e-05
2520000	-17.09	-16.69	5147	0.0658	8.1e-05
2530000	-17.1	-16.69	5162	0.065575	8.0875e-05
2540000	-17.24	-16.69	5178	0.06534999999999999	8.075000000000001e-05
2550000	-17.29	-16.69	5193	0.065125	8.062500000000001e-05
2560000	-17.18	-16.69	5209	0.0649	8.05e-05
2570000	-17.32	-16.69	5226	0.06467500000000001	8.0375e-05
2580000	-17.07	-16.69	5241	0.06445000000000001	8.025e-05
2590000	-16.9	-16.69	5257	0.064225	8.012500000000001e-05
2600000	-17.01	-16.69	5275	0.064	8e-05
2610000	-16.95	-16.69	5291	0.063775	7.9875e-05
2620000	-17.05	-16.69	5308	0.06355	7.975e-05
2630000	-17.07	-16.69	5326	0.063325	7.9625e-05
2640000	-17.26	-16.69	5345	0.0631	7.950000000000001e-05
2650000	-17.29	-16.69	5361	0.062875	7.9375e-05
2660000	-17.38	-16.69	5380	0.06265000000000001	7.925e-05
2670000	-17.33	-16.69	5397	0.062425	7.912500000000001e-05
2680000	-17.4	-16.69	5414	0.062200000000000005	7.900000000000001e-05
2690000	-17.41	-16.69	5432	0.061975	7.8875e-05
2700000	-17.5	-16.69	5448	0.06175	7.875e-05
2710000	-17.48	-16.69	5465	0.061525	7.8625e-05
2720000	-17.45	-16.69	5483	0.0613	7.850000000000001e-05
2730000	-17.46	-16.69	5498	0.061075000000000004	7.837500000000001e-05
2740000	-17.4	-16.69	5514	0.06085	7.825e-05
2750000	-17.34	-16.69	5530	0.060625	7.8125e-05
2760000	-17.28	-16.69	5546	0.0604	7.8e-05
2770000	-17.34	-16.69	5561	0.060175	7.787500000000001e-05
2780000	-17.23	-16.69	5577	0.05995	7.775e-05
2790000	-17.3	-16.69	5593	0.059725	7.7625e-05
2800000	-17.49	-16.69	5607	0.0595	7.75e-05
2810000	-17.63	-16.69	5624	0.059275	7.7375e-05
2820000	-17.71	-16.69	5639	0.05905	7.725000000000001e-05
2830000	-17.8	-16.69	5654	0.058825	7.7125e-05
2840000	-17.79	-16.69	5669	0.0586	7.7e-05
2850000	-17.92	-16.69	5686	0.058374999999999996	7.6875e-05
2860000	-17.82	-16.69	5701	0.05815	7.675e-05
2870000	-17.83	-16.69	5719	0.057925	7.6625e-05
2880000	-17.68	-16.69	5736	0.0577	7.65e-05
2890000	-17.7	-16.69	5753	0.057475000000000005	7.6375e-05
2900000	-17.53	-16.69	5769	0.05725	7.625000000000001e-05
2910000	-17.32	-16.69	5786	0.057025	7.612500000000001e-05
2920000	-17.29	-16.69	5802	0.0568	7.6e-05
2930000	-17.13	-16.69	5819	0.056575	7.5875e-05
2940000	-17.14	-16.69	5835	0.056350000000000004	7.575e-05
2950000	-16.95	-16.69	5850	0.056125	7.562500000000001e-05
2960000	-17.12	-16.69	5866	0.0559	7.55e-05
2970000	-17.26	-16.69	5881	0.055675	7.5375e-05
2980000	-17.15	-16.69	5896	0.05545	7.525e-05
2990000	-17.24	-16.69	5913	0.055225	7.5125e-05
3000000	-17.33	-16.69	5930	0.055	7.500000000000001e-05
3010000	-17.42	-16.69	5945	0.054775000000000004	7.4875e-05
3020000	-17.4	-16.69	5961	0.05455	7.475e-05
3030000	-17.21	-16.69	5975	0.054325000000000005	7.462500000000001e-05
3040000	-17.54	-16.69	5992	0.0541	7.45e-05
3050000	-17.32	-16.69	6008	0.053875000000000006	7.4375e-05
3060000	-17.22	-16.69	6023	0.053649999999999996	7.425e-05
3070000	-17.1	-16.69	6037	0.053425	7.4125e-05
3080000	-17.04	-16.69	6053	0.0532	7.400000000000001e-05
3090000	-17.1	-16.69	6068	0.052975	7.3875e-05
3100000	-17.1	-16.69	6084	0.05275	7.375e-05
3110000	-17.01	-16.69	6099	0.052525	7.3625e-05
3120000	-17.11	-16.69	6114	0.0523	7.35e-05
3130000	-17.03	-16.69	6129	0.052075	7.337500000000001e-05
3140000	-17.19	-16.69	6144	0.05185	7.325e-05
3150000	-17.3	-16.69	6160	0.051625000000000004	7.3125e-05
3160000	-17.09	-16.69	6175	0.051399999999999994	7.3e-05
3170000	-17.21	-16.69	6191	0.051175	7.2875e-05
3180000	-17.17	-16.69	6206	0.050949999999999995	7.275e-05
3190000	-17.18	-16.69	6223	0.050725	7.2625e-05
3200000	-17.2	-16.69	6240	0.050499999999999996	7.25e-05
3210000	-17.01	-16.69	6255	0.050275	7.237500000000001e-05
3220000	-17.12	-16.69	6270	0.05005	7.225e-05
3230000	-17.11	-16.69	6285	0.049825	7.2125e-05
3240000	-17.11	-16.69	6301	0.0496	7.2e-05
3250000	-16.99	-16.69	6317	0.049375	7.1875e-05
3260000	-16.95	-16.69	6333	0.049150000000000006	7.175000000000001e-05
3270000	-17.08	-16.69	6350	0.048924999999999996	7.1625e-05
3280000	-17.15	-16.69	6367	0.04870000000000001	7.15e-05
3290000	-17.03	-16.69	6383	0.048475	7.1375e-05
3300000	-17.09	-16.69	6399	0.04825	7.125000000000001e-05
3310000	-17.18	-16.69	6415	0.048025	7.112500000000001e-05
3320000	-17.13	-16.69	6431	0.0478	7.1e-05
3330000	-16.99	-16.69	6447	0.047575	7.0875e-05
3340000	-17.0	-16.69	6462	0.04735	7.075000000000001e-05
3350000	-17.13	-16.69	6478	0.047125	7.0625e-05
3360000	-16.96	-16.69	6493	0.046900000000000004	7.05e-05
3370000	-16.75	-16.69	6508	0.046674999999999994	7.0375e-05
3380000	-16.78	-16.68	6523	0.04645	7.025e-05
3390000	-16.75	-16.68	6539	0.046224999999999995	7.0125e-05
3400000	-16.78	-16.68	6555	0.046	7.000000000000001e-05
3410000	-16.8	-16.68	6571	0.045774999999999996	6.9875e-05
3420000	-16.78	-16.68	6585	0.04555	6.975e-05
3430000	-17.0	-16.68	6601	0.045325	6.9625e-05
3440000	-16.91	-16.68	6615	0.0451	6.950000000000001e-05
3450000	-16.82	-16.68	6630	0.044875	6.937499999999999e-05
3460000	-16.76	-16.68	6645	0.04465	6.925e-05
3470000	-16.72	-16.62	6662	0.04442499999999999	6.9125e-05
3480000	-16.77	-16.6	6679	0.044199999999999996	6.9e-05
3490000	-16.8	-16.6	6696	0.04397499999999999	6.887500000000001e-05
3500000	-16.82	-16.6	6712	0.04375	6.875e-05
3510000	-16.87	-16.6	6729	0.043525	6.8625e-05
3520000	-17.01	-16.6	6745	0.0433	6.850000000000001e-05
3530000	-16.98	-16.6	6761	0.043075	6.837500000000001e-05
3540000	-16.98	-16.6	6778	0.04285	6.825e-05
3550000	-16.88	-16.6	6795	0.042625	6.8125e-05
3560000	-17.0	-16.6	6812	0.0424	6.8e-05
3570000	-17.18	-16.6	6829	0.042175000000000004	6.787500000000001e-05
3580000	-17.22	-16.6	6845	0.041949999999999994	6.775e-05
3590000	-17.15	-16.6	6860	0.041725000000000005	6.7625e-05
3600000	-17.22	-16.6	6875	0.041499999999999995	6.75e-05
3610000	-17.32	-16.6	6892	0.041275	6.7375e-05
3620000	-17.37	-16.6	6908	0.041049999999999996	6.725000000000001e-05
3630000	-17.24	-16.6	6922	0.040825	6.7125e-05
3640000	-17.05	-16.6	6939	0.0406	6.7e-05
3650000	-16.96	-16.6	6953	0.040375	6.687500000000001e-05
3660000	-16.86	-16.6	6969	0.04015	6.675e-05
3670000	-16.78	-16.6	6985	0.039925	6.6625e-05
3680000	-16.61	-16.59	7000	0.03969999999999999	6.65e-05
3690000	-16.53	-16.46	7016	0.039474999999999996	6.6375e-05
3700000	-16.67	-16.46	7031	0.03924999999999999	6.625e-05
3710000	-16.57	-16.46	7046	0.039025	6.6125e-05
3720000	-16.82	-16.46	7062	0.038799999999999994	6.6e-05
3730000	-16.92	-16.46	7079	0.038575	6.5875e-05
3740000	-16.94	-16.46	7094	0.038349999999999995	6.575e-05
3750000	-17.13	-16.46	7109	0.038125	6.562500000000001e-05
3760000	-17.12	-16.46	7124	0.0379	6.55e-05
3770000	-17.2	-16.46	7139	0.037675	6.5375e-05
3780000	-17.08	-16.46	7155	0.03745	6.525000000000001e-05
3790000	-16.97	-16.46	7170	0.037224999999999994	6.5125e-05
